time,current_response_time_percentile_50,current_response_time_percentile_95,current_response_time_average,current_max_response_time,current_min_response_time,current_fail_per_sec,fail_ratio,total_rps,user_count,avg_response_time,current_rps,max_response_time,median_response_time,min_response_time,num_failures,num_requests,custom_cpu_redis-cart,custom_monitored_count_redis-cart,custom_kubernetes_redis-cart_ordered,custom_kubernetes_redis-cart_ready,elapsed,elapsed_min
1619153551.9812925,20.0,65.0,26,110,11,0.0,0.0,22.2,100,107.18273392186367,22.2,1424.0,20.0,10.0,0,1604,4.957918242524133,2,2,2,92.07324647903442,1.5345541079839071
1619153553.9804645,19.0,63.0,25,110,11,0.0,0.0,21.9,100,104.74448769833103,21.9,1424.0,20.0,10.0,0,1650,4.957918242524133,2,2,2,94.0724184513092,1.5678736408551535
1619153555.9778028,19.0,63.0,25,110,11,0.0,0.0,21.9,100,104.74448769833103,21.9,1424.0,20.0,10.0,0,1650,4.957918242524133,2,2,2,96.06975674629211,1.601162612438202
1619153557.9798546,17.0,40.0,20,74,11,0.0,0.0,22.0,100,100.5353551864418,22.0,1424.0,20.0,10.0,0,1736,4.957918242524133,2,2,2,98.07180857658386,1.6345301429430643
1619153559.9815154,17.0,40.0,20,74,11,0.0,0.0,22.0,100,100.5353551864418,22.0,1424.0,20.0,10.0,0,1736,4.540290751123067,2,2,2,100.07346940040588,1.6678911566734314
1619153561.9842274,17.0,48.0,21,96,11,0.0,0.0,22.4,100,96.50127619206337,22.4,1424.0,20.0,10.0,0,1834,4.540290751123067,2,2,2,102.07618141174316,1.7012696901957194
1619153563.9868143,18.0,51.0,22,96,11,0.0,0.0,21.6,100,94.90884907792012,21.6,1424.0,20.0,10.0,0,1875,4.540290751123067,2,2,2,104.07876825332642,1.7346461375554403
1619153565.995692,17.0,53.0,22,96,11,0.0,0.0,22.8,100,93.57689466184824,22.8,1424.0,19.0,10.0,0,1907,4.595185703170822,2,2,2,106.08764600753784,1.768127433458964
1619153567.9876153,17.0,53.0,22,96,11,0.0,0.0,22.8,100,93.57689466184824,22.8,1424.0,19.0,10.0,0,1907,4.595185703170822,2,2,2,108.0795693397522,1.8013261556625366
1619153569.9918864,17.0,60.0,23,110,11,0.0,0.0,21.7,100,90.25054147742138,21.7,1424.0,19.0,10.0,0,2004,4.595185703170822,2,2,2,110.08384037017822,1.8347306728363038
1619153571.997521,17.0,56.0,23,260,11,0.0,0.0,21.7,100,88.42891110712527,21.7,1424.0,19.0,10.0,0,2062,4.595185703170822,2,2,2,112.08947491645813,1.8681579152743022
1619153573.9977686,17.0,61.0,24,260,11,0.0,0.0,23.1,100,87.56131489931072,23.1,1424.0,19.0,10.0,0,2094,4.595185703170822,2,2,2,114.08972263336182,1.901495377222697
1619153576.0044131,19.0,64.0,27,260,11,0.0,0.0,22.5,100,86.48284972829167,22.5,1424.0,19.0,10.0,0,2138,4.63051304143795,2,2,2,116.0963671207428,1.93493945201238
1619153578.0107615,19.0,64.0,27,260,11,0.0,0.0,22.5,100,86.48284972829167,22.5,1424.0,19.0,10.0,0,2138,4.63051304143795,2,2,2,118.10271549224854,1.9683785915374756
1619153580.0103757,19.0,57.0,26,260,10,0.0,0.0,24.2,115,83.46634990020769,24.2,1424.0,19.0,10.0,0,2241,4.47794663247536,2,2,2,120.10232973098755,2.0017054955164593
1619153581.9989839,19.0,57.0,26,260,10,0.0,0.0,24.2,115,83.46634990020769,24.2,1424.0,19.0,10.0,0,2241,4.47794663247536,2,2,2,122.0909378528595,2.034848964214325
1619153584.0240886,770.0,3500.0,1175,3600,10,0.0,0.0,23.4,500,261.8081641674484,23.4,3606.0,21.0,10.0,0,2493,4.47794663247536,2,2,2,124.11604261398315,2.0686007102330524
1619153586.011143,770.0,3500.0,1175,3600,10,0.0,0.0,23.4,500,261.8081641674484,23.4,3606.0,21.0,10.0,0,2493,4.444571805388339,2,2,2,126.1030969619751,2.101718282699585
1619153588.0134373,1100.0,4100.0,1773,4400,11,0.0,0.0,66.0,500,677.4837416220711,66.0,4378.0,35.0,10.0,0,3381,4.444571805388339,2,2,2,128.1053912639618,2.135089854399363
1619153590.016839,1100.0,4100.0,1773,4400,11,0.0,0.0,66.0,500,677.4837416220711,66.0,4378.0,35.0,10.0,0,3381,4.444571805388339,2,2,2,130.1087930202484,2.168479883670807
1619153592.0147502,900.0,4100.0,1448,4400,10,0.0,0.0,124.5,500,617.5199476193047,124.5,4378.0,33.0,10.0,0,3730,4.444571805388339,2,2,2,132.1067042350769,2.2017784039179484
1619153594.013133,900.0,4100.0,1448,4400,10,0.0,0.0,124.5,500,617.5199476193047,124.5,4378.0,33.0,10.0,0,3730,4.444571805388339,2,2,2,134.10508704185486,2.2350847840309145
1619153596.016519,54.0,1200.0,234,1700,10,0.0,0.0,149.4,500,557.8894339153867,149.4,4378.0,35.0,10.0,0,4175,4.444571805388339,2,2,2,136.10847306251526,2.268474551041921
1619153598.024199,54.0,1200.0,234,1700,10,0.0,0.0,149.4,500,557.8894339153867,149.4,4378.0,35.0,10.0,0,4175,4.444571805388339,2,2,2,138.11615300178528,2.301935883363088
1619153600.0521336,44.0,140.0,56,230,10,0.0,0.0,103.9,500,513.09191478583,103.9,4378.0,39.0,10.0,0,4593,6.570120161445458,2,2,2,140.1440875530243,2.335734792550405
1619153602.0375845,44.0,140.0,56,230,10,0.0,0.0,103.9,500,513.09191478583,103.9,4378.0,39.0,10.0,0,4593,6.570120161445458,2,2,2,142.12953853607178,2.368825642267863
1619153604.119728,59.0,160.0,69,320,11,0.0,0.0,109.1,500,476.30055279447413,109.1,4378.0,42.0,10.0,0,5019,6.570120161445458,2,2,2,144.21168208122253,2.4035280346870422
1619153606.0249567,59.0,160.0,69,320,11,0.0,0.0,109.1,500,476.30055279447413,109.1,4378.0,42.0,10.0,0,5019,6.4691086901718435,2,2,2,146.11691069602966,2.4352818449338276
1619153608.0969198,68.0,220.0,87,410,11,0.0,0.0,104.9,500,448.5124968047241,104.9,4378.0,46.0,10.0,0,5425,6.4691086901718435,2,2,2,148.18887376785278,2.4698145627975463
1619153610.0415835,68.0,220.0,87,410,11,0.0,0.0,104.9,500,448.5124968047241,104.9,4378.0,46.0,10.0,0,5425,6.4691086901718435,2,2,2,150.13353753089905,2.502225625514984
1619153612.048766,90.0,310.0,118,520,14,0.0,0.0,102.5,500,424.5545823262998,102.5,4378.0,51.0,10.0,0,5877,6.4691086901718435,2,2,2,152.14071989059448,2.5356786648432412
1619153614.054595,90.0,310.0,118,520,14,0.0,0.0,102.5,500,424.5545823262998,102.5,4378.0,51.0,10.0,0,5877,6.4691086901718435,2,2,2,154.14654898643494,2.5691091497739156
1619153616.0427868,87.0,340.0,117,520,11,0.0,0.0,103.4,500,403.439721386824,103.4,4378.0,53.0,10.0,0,6286,6.819088512833446,2,2,2,156.13474082946777,2.6022456804911296
1619153618.0350616,87.0,340.0,117,520,11,0.0,0.0,103.4,500,403.439721386824,103.4,4378.0,53.0,10.0,0,6286,6.819088512833446,2,2,2,158.12701559066772,2.635450259844462
1619153620.0367923,58.0,310.0,90,520,11,0.0,0.0,107.0,500,380.8295806453786,107.0,4378.0,51.0,10.0,0,6715,8.491769956673686,2,2,2,160.12874627113342,2.6688124378522238
1619153622.034435,58.0,310.0,90,520,11,0.0,0.0,107.0,500,380.8295806453786,107.0,4378.0,51.0,10.0,0,6715,8.491769956673686,2,2,2,162.12638902664185,2.702106483777364
1619153624.073891,46.0,130.0,57,270,10,0.0,0.0,104.6,500,362.0759493351093,104.6,4378.0,52.0,10.0,0,7142,8.491769956673686,2,2,2,164.16584491729736,2.7360974152882895
1619153626.0473697,46.0,130.0,57,270,10,0.0,0.0,104.6,500,362.0759493351093,104.6,4378.0,52.0,10.0,0,7142,8.491769956673686,2,2,2,166.13932371139526,2.7689887285232544
1619153628.101482,71.0,410.0,119,810,10,0.0,0.0,104.1,500,352.71049416036544,104.1,4378.0,55.0,10.0,0,7562,8.491769956673686,2,2,2,168.1934359073639,2.803223931789398
1619153630.043353,71.0,410.0,119,810,10,0.0,0.0,104.1,500,352.71049416036544,104.1,4378.0,55.0,10.0,0,7562,8.837655163379528,2,2,2,170.13530707359314,2.835588451226552
1619153632.0660777,100.0,440.0,155,810,10,0.0,0.0,105.4,500,341.7579052893644,105.4,4378.0,58.0,10.0,0,7972,8.837655163379528,2,2,2,172.15803170204163,2.8693005283673605
1619153634.0453708,100.0,440.0,155,810,10,0.0,0.0,105.4,500,341.7579052893644,105.4,4378.0,58.0,10.0,0,7972,8.837655163379528,2,2,2,174.13732481002808,2.9022887468338014
1619153637.0496242,160.0,670.0,231,1200,14,0.0,0.0,102.4,500,339.33653410735417,102.4,4378.0,62.0,10.0,0,8375,8.837655163379528,2,2,2,177.14157819747925,2.9523596366246543
1619153638.1433833,160.0,670.0,231,1200,14,0.0,0.0,102.4,500,339.33653410735417,102.4,4378.0,62.0,10.0,0,8375,8.629858425221446,2,2,2,178.23533725738525,2.970588954289754
1619153640.056164,150.0,660.0,221,1200,14,0.0,0.0,102.0,500,331.9876298207632,102.0,4378.0,67.0,10.0,0,8801,8.629858425221446,2,2,2,180.148118019104,3.002468633651733
1619153642.1177998,200.0,740.0,281,1200,24,0.0,0.0,102.4,837,333.7279800097459,102.4,4378.0,68.0,10.0,0,8898,8.629858425221446,2,2,2,182.20975375175476,3.0368292291959125
1619153644.0676303,200.0,740.0,281,1200,24,0.0,0.0,102.4,837,333.7279800097459,102.4,4378.0,68.0,10.0,0,8898,8.629858425221446,2,2,2,184.15958428382874,3.069326404730479
1619153646.0849707,470.0,4600.0,1067,5600,30,0.0,0.0,85.5,1000,395.68829465659496,85.5,5647.0,72.0,10.0,0,9195,8.629858425221446,2,2,2,186.17692470550537,3.1029487450917563
1619153648.18114,1600.0,6600.0,2148,7100,30,0.0,0.0,82.4,1000,480.27633010233205,82.4,7090.0,76.0,10.0,0,9452,8.352237330534194,2,2,2,188.27309393882751,3.1378848989804586
1619153650.5923712,2100.0,7600.0,3824,8000,380,0.0,0.0,86.2,1000,722.1121298773721,86.2,7986.0,85.0,10.0,0,9971,6.34327119725059,2,2,2,190.68432521820068,3.1780720869700114
1619153652.247789,2100.0,7600.0,3824,8000,380,0.0,0.0,86.2,1000,722.1121298773721,86.2,7986.0,85.0,10.0,0,9971,6.34327119725059,2,2,2,192.33974289894104,3.2056623816490175
1619153654.1815422,2600.0,7600.0,3965,8600,600,0.0,0.0,148.7,1000,928.070553461967,148.7,8598.0,98.0,10.0,0,10779,6.34327119725059,2,2,2,194.27349615097046,3.237891602516174
1619153656.0958889,2600.0,7600.0,3965,8600,600,0.0,0.0,148.7,1000,928.070553461967,148.7,8598.0,98.0,10.0,0,10779,6.34327119725059,2,2,2,196.18784284591675,3.269797380765279
1619153658.2648554,2200.0,7600.0,3242,8600,82,0.0,0.0,188.0,1000,973.900381753151,188.0,8598.0,110.0,10.0,0,11372,6.34327119725059,2,2,2,198.3568093776703,3.3059468229611713
1619153660.7542737,2200.0,7600.0,3242,8600,82,0.0,0.0,188.0,1000,973.900381753151,188.0,8598.0,110.0,10.0,0,11372,6.34327119725059,2,2,2,200.84622764587402,3.347437127431234
1619153662.2495673,1900.0,3800.0,2048,6500,82,0.0,0.0,171.3,1000,1017.2738048916116,171.3,8598.0,130.0,10.0,0,11960,6.34327119725059,2,2,2,202.34152126312256,3.3723586877187093
1619153665.4185476,1900.0,3800.0,2048,6500,82,0.0,0.0,171.3,1000,1017.2738048916116,171.3,8598.0,130.0,10.0,0,11960,6.34327119725059,2,2,2,205.5105016231537,3.4251750270525614
1619153668.7999098,2000.0,2600.0,1889,3600,93,0.0,0.0,152.6,1000,1068.7948494232887,152.6,8598.0,160.0,10.0,0,12632,6.34327119725059,2,1,1,208.891863822937,3.4815310637156167
1619153669.6853414,2000.0,2600.0,1909,3400,120,0.0,0.0,153.8,1000,1091.3403901313852,153.8,8598.0,180.0,10.0,0,13047,7.366810715511133,2,1,1,209.77729535102844,3.496288255850474
1619153670.96469,1900.0,2500.0,1716,3400,120,0.0,0.025644804716285923,156.1,1000,1096.5396745084438,156.1,8598.0,210.0,10.0,348,13570,8.389784796627701,2,1,1,211.0566439628601,3.5176107327143353
1619153672.9117982,1600.0,2500.0,1497,3400,120,16.9,0.04500035942779096,169.6,1000,1089.2420578453414,169.6,8598.0,240.0,10.0,626,13911,8.389784796627701,2,1,1,213.0037522315979,3.5500625371932983
1619153674.8320835,1600.0,2500.0,1497,3400,120,16.9,0.04500035942779096,169.6,1000,1089.2420578453414,169.6,8598.0,240.0,10.0,626,13911,8.389784796627701,2,1,1,214.92403745651245,3.582067290941874
1619153677.0239956,1100.0,2400.0,1213,3400,87,84.1,0.08378582720461887,185.7,1000,1091.9401319449769,185.7,8598.0,300.0,10.0,1219,14549,8.389784796627701,2,1,1,217.1159496307373,3.6185991605122885
1619153679.301359,900.0,2600.0,1106,4600,87,91.0,0.10343679232716131,161.8,1000,1100.1570703346017,161.8,8598.0,350.0,10.0,1553,15014,8.389784796627701,2,1,1,219.3933129310608,3.6565552155176797
1619153681.0312128,900.0,2600.0,1106,4600,87,91.0,0.10343679232716131,161.8,1000,1100.1570703346017,161.8,8598.0,350.0,10.0,1553,15014,7.812479255786049,2,1,1,221.1231667995453,3.685386113325755
1619153683.0160408,680.0,2600.0,944,4600,32,158.0,0.13109446419502285,189.7,1000,1071.396687887978,189.7,8598.0,340.0,10.0,2065,15752,7.812479255786049,2,1,1,223.10799479484558,3.718466579914093
1619153685.1130557,680.0,2600.0,944,4600,32,158.0,0.13109446419502285,189.7,1000,1071.396687887978,189.7,8598.0,340.0,10.0,2065,15752,7.812479255786049,2,1,1,225.2050096988678,3.7534168283144633
1619153686.9089417,700.0,2200.0,877,4600,32,123.9,0.12666707265087387,175.7,1000,1067.2021127295093,175.7,8598.0,410.0,10.0,2080,16421,7.812479255786049,2,1,1,227.00089573860168,3.783348262310028
1619153689.0987036,730.0,2000.0,844,3100,32,117.0,0.12449126167105579,201.4,1000,1074.148002081344,201.4,8598.0,440.0,10.0,2080,16708,7.812479255786049,2,1,1,229.19065761566162,3.81984429359436
1619153690.938634,1100.0,2100.0,1059,3100,38,78.3,0.12180125314750835,186.3,1000,1080.8168645359067,186.3,8598.0,480.0,10.0,2080,17077,7.812479255786049,2,1,1,231.03058791160583,3.850509798526764
1619153693.6241696,1100.0,2100.0,1059,3100,38,78.3,0.12180125314750835,186.3,1000,1080.8168645359067,186.3,8598.0,480.0,10.0,2080,17077,7.812479255786049,2,1,1,233.71612358093262,3.8952687263488768
1619153695.320614,1300.0,2100.0,1319,3100,260,4.5,0.1174013659197381,162.2,1000,1090.1747425120702,162.2,8598.0,560.0,10.0,2080,17717,7.812479255786049,2,1,1,235.4125680923462,3.9235428015391034
1619153696.936016,1300.0,2100.0,1319,3100,260,4.5,0.1174013659197381,162.2,1000,1090.1747425120702,162.2,8598.0,560.0,10.0,2080,17717,7.812479255786049,2,1,1,237.0279700756073,3.9504661679267885
1619153699.149098,1400.0,2100.0,1428,3200,66,0.0,0.11344423234251431,164.7,1000,1105.495675241375,164.7,8598.0,630.0,10.0,2080,18335,7.812479255786049,2,1,1,239.24105191230774,3.987350865205129
1619153700.9567976,1400.0,2100.0,1428,3200,66,0.0,0.11344423234251431,164.7,1000,1105.495675241375,164.7,8598.0,630.0,10.0,2080,18335,9.015620627681853,2,1,1,241.0487515926361,4.017479193210602
1619153702.9631827,1700.0,2200.0,1554,3200,61,0.0,0.10977411864048976,163.3,1000,1124.0872208252965,163.3,8598.0,680.0,10.0,2080,18948,9.015620627681853,2,1,1,243.05513668060303,4.0509189446767175
1619153704.9572659,1700.0,2200.0,1554,3200,61,0.0,0.10977411864048976,163.3,1000,1124.0872208252965,163.3,8598.0,680.0,10.0,2080,18948,9.015620627681853,2,1,1,245.04921984672546,4.084153664112091
1619153707.0286162,1900.0,2400.0,1820,2900,61,0.0,0.10641563491251407,153.0,1000,1152.0107509355348,153.0,8598.0,730.0,10.0,2080,19546,9.015620627681853,2,1,1,247.1205701828003,4.118676169713338
1619153708.9863415,1900.0,2400.0,1820,2900,61,0.0,0.10641563491251407,153.0,1000,1152.0107509355348,153.0,8598.0,730.0,10.0,2080,19546,9.015620627681853,2,1,1,249.07829546928406,4.151304924488068
1619153710.9265788,2300.0,2600.0,2051,3000,37,0.0,0.10338999900586539,152.0,1000,1181.6017331466787,152.0,8598.0,790.0,10.0,2080,20118,9.2005581895098,2,1,1,251.01853275299072,4.183642212549845
1619153713.1937568,2300.0,2700.0,2136,3500,37,0.0,0.10168662918601809,145.0,1000,1198.070672855912,145.0,8598.0,820.0,10.0,2080,20455,9.2005581895098,2,1,1,253.285710811615,4.2214285135269165
1619153715.247502,2300.0,2700.0,2136,3500,37,0.0,0.10168662918601809,145.0,1000,1198.070672855912,145.0,8598.0,820.0,10.0,2080,20455,9.2005581895098,2,1,1,255.33945608139038,4.255657601356506
1619153717.2260306,2200.0,2700.0,2023,3500,37,0.0,0.1024619325458944,153.9,1000,1215.5730541200235,153.9,8598.0,890.0,10.0,2160,21081,9.2005581895098,2,1,1,257.31798458099365,4.288633076349894
1619153719.4560199,2100.0,2800.0,2014,3700,53,8.0,0.10121362635302938,150.9,1000,1226.142952678356,150.9,8598.0,910.0,10.0,2160,21341,9.2005581895098,2,1,1,259.5479738712311,4.325799564520518
1619153721.907792,2100.0,2800.0,2014,3700,53,8.0,0.10121362635302938,150.9,1000,1226.142952678356,150.9,8598.0,910.0,10.0,2160,21341,9.407127165445317,2,1,1,261.99974608421326,4.366662434736887
1619153724.0406845,1900.0,3100.0,1985,5000,79,8.0,0.09882417532140733,152.6,1000,1248.5202682316735,152.6,8598.0,960.0,10.0,2160,21857,9.407127165445317,2,1,1,264.13263845443726,4.402210640907287
1619153725.0081992,1900.0,3100.0,1985,5000,79,8.0,0.09882417532140733,152.6,1000,1248.5202682316735,152.6,8598.0,960.0,10.0,2160,21857,9.407127165445317,2,1,1,265.10015320777893,4.418335886796315
1619153727.6664956,2300.0,5000.0,2520,5800,79,8.0,0.0966183574879227,130.8,1000,1289.4197124601665,130.8,8598.0,1000.0,10.0,2160,22356,9.407127165445317,2,1,1,267.75844955444336,4.462640825907389
1619153729.0322864,2300.0,5000.0,2520,5800,79,8.0,0.0966183574879227,130.8,1000,1289.4197124601665,130.8,8598.0,1000.0,10.0,2160,22356,9.407127165445317,2,1,1,269.124240398407,4.485404006640116
